user_name,user_app_rating,user_review_date,company_comment_date,user_simple_comment,user_specific_comment,company_answer_check
수빈 [ A R M Y ]_,4,2019년 8월 16일,no_answer,다 좋아요 진짜...근데 무통장입금이요..카드는 본인명의 폰으로 해야되는데 엄마는 카드를 잃어버리셔서 재발급 받아야하고 아빠는 폰이 스마트 폴더여서 카드 선택 창이 안떠요 진짜 무통장입금 추가해 주세요 부탁드립니다. 친구들한테 아미밤산다고 떠벌리고 다녔는데 못사서... 진짜 속상해서 엄청 울었어요. 지금 친구들한테 사서 왔다고 거짓말쳤는데 보여달라해서 일단 없어졌다고 얘기하긴 했는데 빠른시일내에 무통장입금 한번 더 부탁드립니다 제발요...,no_specific_comment,no_answer
*메리,4,2019년 8월 16일,no_answer,무통장입금 있었으면 좋겠네요ㅠ 아님 카카오페이라두요ㅠ,no_specific_comment,no_answer
다연 .,3,2019년 8월 16일,no_answer,슬로건은 어떻게 사죠 ? 검색창 만들어 주세요,no_specific_comment,no_answer
#자은,1,2019년 8월 16일,no_answer,아 진짜 무통장 입금 좀 만들어주세요....;; 무통장입금이 없으면 진짜 학생들은 아예 사지 말라는겁니까 ? ;;;,no_specific_comment,no_answer
나나나,1,2019년 8월 16일,no_answer,"무통장입금,카카오페이,토스가 없네요;",no_specific_comment,no_answer
방탄아미보라해,1,2019년 8월 16일,no_answer,무통장입금없는거실화냐 카드없는사람은사지말란 건가.,no_specific_comment,no_answer
신지현,1,2019년 8월 16일,no_answer,제발 무통장입금 할 수 있게 해주세요ㅠ,no_specific_comment,no_answer
예은,1,2019년 8월 15일,no_answer,"이메일 적엇는데 없는거라 하고 ,로그인을 해도 안되고 그냥 구글눌렀을때 그거만 하면되지 구지 왜이렇게 복잡하나요",no_specific_comment,no_answer
구민지,3,2019년 8월 14일,no_answer,1:1문의 빨리 봐주셨으면 좋겠어요....분명 시간제약있는 문의도 있을텐데......(제가 그렇습니다...) 너무 늦어요....,no_specific_comment,no_answer
지은띵,5,2019년 8월 14일,no_answer,아미밤 3 샀는데 너무 좋아요ㅠㅠㅠㅠㅠㅠ 진짜 빅히트샵 하나하나 안 들어가도 위플리 어플로 바로 들어가져서 너무 좋습니다ㅠㅠㅠㅠ,no_specific_comment,no_answer
원우바라기,2,2019년 8월 14일,no_answer,회원가입 대체 어떻게 하는건가요?,no_specific_comment,no_answer
BG S,3,2019년 8월 13일,no_answer,계정 찾기가 왜없죠? 업데이트하면서 로그아웃됐는데 난감하네요,no_specific_comment,no_answer
양서연,1,2019년 8월 13일,no_answer,ㅇㄴ 아니 저 아미 맴버쉽 가입하고 업데이트를 했는데 제 계정이 로그아웃 되있더라고욬ㅋㅋ 그래서 다시 로그인을하는데 계속 비밀번호가 올바르지 않다고 하고 저만 그런가요??,no_specific_comment,no_answer
잇뿜파워ッ,2,2019년 8월 13일,no_answer,무통장 입금 할수잇게 해주세요 ㅜㅜ,no_specific_comment,no_answer
갸걍으,5,2019년 8월 13일,no_answer,좋아요 좋아요 ㅜㅜ 너무 유용하게 사용하고 있어요 💜 이런좋은 앱 만들어주셔서 감사합니당 굿즈도 많이 많이 만들어주세요 제 지갑은 팔랑팔랑일 준비가 항상 되있어요 💜,no_specific_comment,no_answer
이철웅,1,2019년 8월 13일,no_answer,"배송지 수정도 안되고 질문하면 빨리 답변 해줄것 처럼 써 있는데 반나절이 지나도록 답변도 없고, 전화해도 통화도 안되고 미치겠네..",no_specific_comment,no_answer
JH M,1,2019년 8월 13일,no_answer,제품의 하자로 교환을 받고 싶은데 연락이 없음....ㅠㅠ,no_specific_comment,no_answer
HYEWON CHOI,5,2019년 8월 13일,no_answer,무통장입금 왜없냐고 물어보는 사람들 진짜 양심없다 ㅋㅋㅋㅋㅋㅋㅋㅋ 맨날 무통장입금으로 재고 다털어놓고 무통장입금 기간까지 고민하다가 입금안해놓고 솔드아웃되게해서 다른사람못사게하고 아니면 사기쳐서 다른사람한테 양도시키고 잠수타고 빅히트가 그런거 몰라서 안만들었겠니? 한둘이냐고..쯧쯧.. 그렇게 현금결제 하고싶으시면 페이코로 사세요^^,no_specific_comment,no_answer
#뷔 르소 나,1,2019년 8월 13일,no_answer,무통장입금좀여 ㅋ 학생둘은 사지말란건가요?ㅋ,no_specific_comment,no_answer
스케일은정국,1,2019년 8월 12일,no_answer,왜 저희 지역은 배송이 안되요?왜그런거죠? 그럼 어떡합니까 배송이 안되면 너무 슬프고 짜증나네요,no_specific_comment,no_answer
양서윤,1,2019년 8월 10일,no_answer,무통장 입금 좀 만들어주세요 ㅜㅜ 14세 미만은 사지도 못하고... 처음 만들때부터 14세 미만 고려해주시지...답변 부탁드려요...ㅜㅜㅜ,no_specific_comment,no_answer
방탄보라해,2,2019년 8월 10일,no_answer,아니 제가 메모리즈를 시켰는데요 7월 7일에 시켰는데 배송중도 아니고 오지도 않아요;;근데 제 친구가 7월 8일에 시켰는데 그 친구는 왔거든요. 어떻게 된건지..분명 결제를 했고 결제완료라고도 떴는데.뭐죠?,no_specific_comment,no_answer
윤기나는망개,4,2019년 8월 10일,no_answer,아미밤을 계속 구하고 있었는데 여기는 아미밤이 품절 되지도 않고 좋아요💜,no_specific_comment,no_answer
